url;file;result;test
http://sources.freertr.org/cfg/conn-eth27.tst;conn-eth27.tst;success;verify source with ethernet encapsulation
http://sources.freertr.org/cfg/conn-eth28.tst;conn-eth28.tst;success;loose verify source with ethernet encapsulation
http://sources.freertr.org/cfg/conn-etherip01.tst;conn-etherip01.tst;success;etherip over ipv4
http://sources.freertr.org/cfg/conn-etherip02.tst;conn-etherip02.tst;success;etherip over ipv6
http://sources.freertr.org/cfg/conn-etherip03.tst;conn-etherip03.tst;success;etherip over loopback
http://sources.freertr.org/cfg/conn-etherip04.tst;conn-etherip04.tst;success;hdlc tunneling with etherip
http://sources.freertr.org/cfg/conn-etherip05.tst;conn-etherip05.tst;success;ppp tunneling with etherip
http://sources.freertr.org/cfg/conn-etherip06.tst;conn-etherip06.tst;success;lapb tunneling with etherip
http://sources.freertr.org/cfg/conn-etherip07.tst;conn-etherip07.tst;success;framerelay tunneling with etherip
http://sources.freertr.org/cfg/conn-etherip08.tst;conn-etherip08.tst;success;atmdxi tunneling with etherip
http://sources.freertr.org/cfg/conn-etherip09.tst;conn-etherip09.tst;success;isdn tunneling with etherip
http://sources.freertr.org/cfg/conn-etherip10.tst;conn-etherip10.tst;success;sep tunneling with etherip
http://sources.freertr.org/cfg/conn-etherip11.tst;conn-etherip11.tst;success;ethernet tunneling with etherip
http://sources.freertr.org/cfg/conn-etherip12.tst;conn-etherip12.tst;success;vlan tunneling with etherip
http://sources.freertr.org/cfg/conn-etherip13.tst;conn-etherip13.tst;success;tunnel interface with etherip
http://sources.freertr.org/cfg/conn-etherip14.tst;conn-etherip14.tst;success;etherip server
http://sources.freertr.org/cfg/conn-forti.tst;conn-forti.tst;success;ppp over forti
http://sources.freertr.org/cfg/conn-frag01.tst;conn-frag01.tst;success;fragmentation and reassembly
http://sources.freertr.org/cfg/conn-frag02.tst;conn-frag02.tst;success;no fragmentation nor reassembly
http://sources.freertr.org/cfg/conn-frag03.tst;conn-frag03.tst;success;precise mtu enforcement
http://sources.freertr.org/cfg/conn-framerelay01.tst;conn-framerelay01.tst;success;framerelay ansi
http://sources.freertr.org/cfg/conn-framerelay02.tst;conn-framerelay02.tst;success;framerelay cisco
http://sources.freertr.org/cfg/conn-framerelay03.tst;conn-framerelay03.tst;success;framerelay q933
http://sources.freertr.org/cfg/conn-framerelay04.tst;conn-framerelay04.tst;success;framerelay fragmentation
http://sources.freertr.org/cfg/conn-framerelay05.tst;conn-framerelay05.tst;success;framerelay asymmetric fragmentation
http://sources.freertr.org/cfg/conn-framerelay06.tst;conn-framerelay06.tst;success;ppp over framerelay
http://sources.freertr.org/cfg/conn-framerelay07.tst;conn-framerelay07.tst;success;ip over framerelay
http://sources.freertr.org/cfg/conn-geneve01.tst;conn-geneve01.tst;success;geneve over ipv4
http://sources.freertr.org/cfg/conn-geneve02.tst;conn-geneve02.tst;success;geneve over ipv6
http://sources.freertr.org/cfg/conn-geneve03.tst;conn-geneve03.tst;success;geneve over loopback
http://sources.freertr.org/cfg/conn-geneve04.tst;conn-geneve04.tst;success;hdlc tunneling with geneve
http://sources.freertr.org/cfg/conn-geneve05.tst;conn-geneve05.tst;success;ppp tunneling with geneve
http://sources.freertr.org/cfg/conn-geneve06.tst;conn-geneve06.tst;success;lapb tunneling with geneve
http://sources.freertr.org/cfg/conn-geneve07.tst;conn-geneve07.tst;success;framerelay tunneling with geneve
http://sources.freertr.org/cfg/conn-geneve08.tst;conn-geneve08.tst;success;atmdxi tunneling with geneve
http://sources.freertr.org/cfg/conn-geneve09.tst;conn-geneve09.tst;success;isdn tunneling with geneve
http://sources.freertr.org/cfg/conn-geneve10.tst;conn-geneve10.tst;success;sep tunneling with geneve
http://sources.freertr.org/cfg/conn-geneve11.tst;conn-geneve11.tst;success;ethernet tunneling with geneve
http://sources.freertr.org/cfg/conn-geneve12.tst;conn-geneve12.tst;success;vlan tunneling with geneve
http://sources.freertr.org/cfg/conn-geneve13.tst;conn-geneve13.tst;success;tunnel interface with geneve
http://sources.freertr.org/cfg/conn-geneve14.tst;conn-geneve14.tst;success;multipoint ethernet over geneve
http://sources.freertr.org/cfg/conn-gre01.tst;conn-gre01.tst;success;gre over ipv4
http://sources.freertr.org/cfg/conn-gre02.tst;conn-gre02.tst;success;gre over ipv6
http://sources.freertr.org/cfg/conn-gre03.tst;conn-gre03.tst;success;gre over gre
http://sources.freertr.org/cfg/conn-gre04.tst;conn-gre04.tst;success;gre over loopback
http://sources.freertr.org/cfg/conn-gre05.tst;conn-gre05.tst;success;ppp with gre
http://sources.freertr.org/cfg/conn-gre06.tst;conn-gre06.tst;success;hdlc with gre
http://sources.freertr.org/cfg/conn-gre07.tst;conn-gre07.tst;success;lapb with gre
http://sources.freertr.org/cfg/conn-gre08.tst;conn-gre08.tst;success;framerelay with gre
http://sources.freertr.org/cfg/conn-gre09.tst;conn-gre09.tst;success;atmdxi with gre
http://sources.freertr.org/cfg/conn-gre10.tst;conn-gre10.tst;success;isdn with gre
http://sources.freertr.org/cfg/conn-gre11.tst;conn-gre11.tst;success;sep with gre
http://sources.freertr.org/cfg/conn-gre12.tst;conn-gre12.tst;success;gre server
http://sources.freertr.org/cfg/conn-gtp01.tst;conn-gtp01.tst;success;ppp over gtp
http://sources.freertr.org/cfg/conn-gtp02.tst;conn-gtp02.tst;success;ipv4 over gtp
http://sources.freertr.org/cfg/conn-gtp03.tst;conn-gtp03.tst;success;ipv6 over gtp
http://sources.freertr.org/cfg/conn-gtp04.tst;conn-gtp04.tst;success;ipv4 and ipv6 over gtp
http://sources.freertr.org/cfg/conn-gtp05.tst;conn-gtp05.tst;success;gtp tunnel
http://sources.freertr.org/cfg/conn-hairpin01.tst;conn-hairpin01.tst;success;ethernet hairpin
http://sources.freertr.org/cfg/conn-hairpin02.tst;conn-hairpin02.tst;success;serial hairpin
http://sources.freertr.org/cfg/conn-hairpin03.tst;conn-hairpin03.tst;success;bundle hairpin
http://sources.freertr.org/cfg/conn-hairpin04.tst;conn-hairpin04.tst;success;bridge hairpin
http://sources.freertr.org/cfg/conn-hdlc.tst;conn-hdlc.tst;success;hdlc
